Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260901,115825,25.912086066666667,-80.13724083166667,-1.5,-1.1,262.2,0.0,43.5,0.01,-0.02,-1.0,4.85,Waypoint,37.9,-11.9,90126.0,115749.0,29.857,46095.01,29.76,0.05,0.038,0.82,84.23,5.42,-0.24,1.2
20260901,115826,25.9120847,-80.137246065,-1.4,0.1,262.0,0.0,43.5,-0.03,0.01,-0.98,0.19,Waypoint,32.4,8.7,90126.0,115750.0,29.854,46048.96,29.73,0.05,0.038,0.83,84.29,5.42,-0.25,1.2
20260901,115827,25.912083043333332,-80.13725372333333,-1.2,0.1,259.4,0.0,43.5,0.01,-0.04,-1.03,0.5,Waypoint,33.0,2.1,90126.0,115751.0,29.85,46024.72,29.71,0.05,0.038,0.84,84.33,5.43,-0.23,1.2
20260901,115828,25.912080913333334,-80.13726297666666,-1.6,-1.1,259.7,0.0,43.5,-0.02,0.04,-0.97,0.07,Waypoint,34.0,5.4,90126.0,115752.0,29.847,46006.53,29.7,0.05,0.038,0.84,84.38,5.43,-0.23,1.2
20260901,115829,25.91207859,-80.13727327833334,-1.9,-1.0,258.7,0.0,43.5,-0.04,0.01,-0.99,-1.86,Waypoint,31.2,11.4,90126.0,115753.0,29.844,45990.1,29.68,0.05,0.038,0.86,84.4,5.43,-0.22,1.2
20260901,115830,25.91207609,-80.13728396833334,-1.8,-1.0,256.1,0.0,43.5,-0.03,-0.01,-1.01,-0.8,Waypoint,31.0,0.5,90126.0,115754.0,29.842,45973.61,29.67,0.05,0.038,0.85,84.4,5.43,-0.23,1.2
20260901,115831,25.912073163333332,-80.13729621,-1.9,-0.4,255.4,0.0,43.5,-0.04,-0.03,-1.0,-1.2,Waypoint,31.0,1.3,90126.0,115755.0,29.841,45968.86,29.67,0.05,0.038,0.86,84.41,5.43,-0.22,1.2
20260901,115832,25.912070391666667,-80.13730765,-1.8,-0.4,252.8,0.0,43.5,0.02,-0.02,-1.01,-0.52,Waypoint,29.0,-5.9,90126.0,115756.0,29.841,45968.18,29.67,0.05,0.038,0.88,84.43,5.44,-0.22,1.2
20260901,115834,0.0,0.0,-1.7,-0.4,256.3,0.0,43.5,-0.05,0.03,-1.01,-0.65,Waypoint,32.0,3.4,90126.0,115757.0,29.842,45990.21,29.68,0.05,0.037,0.86,84.45,5.44,-0.22,1.2
20260901,115834,25.912064343333334,-80.1373309,-1.8,-0.8,257.9,0.0,43.5,-0.02,0.01,-0.97,-0.23,Waypoint,34.0,2.9,90126.0,115758.0,29.845,46032.96,29.71,0.05,0.038,0.83,84.5,5.44,-0.2,1.2
20260901,115836,25.9120612,-80.13734261166667,-2.0,-1.1,259.3,0.0,43.5,-0.06,0.03,-1.01,-1.24,Waypoint,34.0,11.4,90126.0,115759.0,29.849,46076.2,29.75,0.05,0.038,0.82,84.56,5.44,-0.19,1.2
20260901,115837,25.912057995,-80.13735425166666,-2.0,-1.6,259.3,0.0,43.5,-0.05,0.01,-0.97,-0.52,Waypoint,34.0,8.2,90126.0,115800.0,29.854,46122.65,29.78,0.05,0.037,0.83,84.61,5.44,-0.18,1.2
20260901,115838,25.912054803333334,-80.13736611333333,-2.1,-1.2,254.7,0.0,43.5,-0.04,0.05,-0.98,-1.54,Waypoint,31.0,-1.2,90126.0,115801.0,29.861,46193.53,29.83,0.05,0.037,0.82,84.7,5.45,-0.17,1.2
20260901,115839,25.912051586666667,-80.13737775833333,-2.6,-1.8,95.4,0.0,43.5,-0.06,0.02,-1.0,-0.01,Waypoint,31.0,-1.2,90126.0,115802.0,29.865,46237.78,29.86,0.05,0.037,0.82,84.77,5.45,-0.17,1.2
20260901,115840,25.91204876,-80.13738826666666,-2.7,-1.6,100.8,0.0,43.5,-0.07,0.04,-0.97,-0.76,Waypoint,-1.3,-21.1,90126.0,115803.0,29.874,46286.45,29.9,0.05,0.037,0.84,84.83,5.45,-0.18,1.2
20260901,115841,25.912046056666668,-80.13739737,-1.6,-0.3,108.4,0.0,43.5,-0.07,-0.03,-0.94,-6.57,Waypoint,-2.6,-72.6,90126.0,115804.0,29.882,46323.85,29.92,0.05,0.038,0.81,84.87,5.45,-0.17,1.2
20260901,115842,25.912041353333333,-80.13740627666667,-1.9,0.6,104.8,0.0,43.5,-0.1,0.09,-1.13,-20.71,Waypoint,-5.2,-75.2,90126.0,115805.0,29.887,46324.08,29.92,0.05,0.038,0.81,84.91,5.46,-0.17,1.2
20260901,115843,25.91203517,-80.13741071333334,-2.7,0.5,117.4,0.0,43.5,-0.04,0.02,-1.18,-26.25,Waypoint,-5.2,-75.2,90126.0,115806.0,29.892,46312.36,29.92,0.06,0.038,0.83,84.93,5.46,-0.19,1.2
20260901,115844,25.912029638333333,-80.13741112,-3.1,0.7,151.3,0.0,43.6,-0.14,-0.03,-0.99,-22.02,Waypoint,-11.1,-34.2,90126.0,115807.0,29.892,46299.79,29.91,0.06,0.039,0.84,84.95,5.46,-0.2,1.2
20260901,115845,25.912025891666666,-80.137409775,-2.4,-0.0,169.0,0.0,43.6,-0.05,-0.0,-0.99,-14.63,Waypoint,0.0,0.0,90126.0,115808.0,29.889,46265.7,29.88,0.06,0.039,0.87,84.98,5.46,-0.2,1.2
20260901,115846,25.912023151666666,-80.13740824666667,-1.9,-0.3,172.7,0.0,43.6,-0.04,0.03,-0.96,-7.94,Waypoint,6.5,49.4,90126.0,115809.0,29.885,46255.8,29.87,0.06,0.039,0.91,85.03,5.46,-0.2,1.2
20260901,115847,25.912020448333333,-80.13740679,-1.4,-0.5,172.9,0.0,43.6,0.01,0.07,-0.95,-0.87,Waypoint,26.4,35.1,90126.0,115810.0,29.876,46235.98,29.86,0.06,0.038,0.9,85.08,5.47,-0.2,1.2
20260901,115848,25.912015165,-80.13740470333333,-2.1,-0.1,169.8,0.0,43.6,-0.03,0.03,-1.01,2.85,Waypoint,15.9,15.9,90126.0,115811.0,29.872,46222.41,29.85,0.06,0.038,0.93,85.15,5.47,-0.22,1.2
20260901,115849,25.912008938333333,-80.13740241833334,-1.4,0.2,168.1,0.0,43.5,-0.02,-0.04,-0.95,2.95,Waypoint,32.0,12.4,90126.0,115812.0,29.863,46203.22,29.84,0.06,0.038,0.92,85.23,5.48,-0.22,1.2
20260901,115850,25.912001653333334,-80.13739987166667,-2.0,0.4,165.7,0.0,43.5,-0.03,-0.02,-0.99,0.22,Waypoint,34.0,10.4,90126.0,115813.0,29.859,46191.63,29.83,0.06,0.038,0.93,85.31,5.49,-0.23,1.2
20260901,115851,25.911993213333332,-80.13739662833333,-2.0,0.2,169.9,0.0,43.5,-0.02,-0.04,-1.04,1.09,Waypoint,32.0,18.4,90126.0,115814.0,29.855,46176.27,29.82,0.06,0.038,0.95,85.36,5.49,-0.23,1.2
20260901,115852,25.911983011666667,-80.13739285,-1.4,0.1,170.9,0.0,43.5,-0.01,-0.01,-0.98,-0.33,Waypoint,30.9,6.6,90126.0,115815.0,29.852,46162.73,29.81,0.05,0.038,0.95,85.43,5.5,-0.23,1.2
20260901,115853,25.911973288333332,-80.13738911333333,-1.3,-0.2,168.9,0.0,43.5,0.0,0.04,-0.91,0.96,Waypoint,32.0,11.4,90126.0,115816.0,29.85,46165.21,29.81,0.05,0.037,1.0,85.5,5.5,-0.24,1.2
20260901,115854,25.911963205,-80.13738528166667,-2.3,-0.4,165.2,0.0,43.5,-0.02,-0.0,-1.01,-0.21,Waypoint,34.0,4.0,90126.0,115817.0,29.852,46168.55,29.81,0.05,0.038,1.02,85.61,5.51,-0.24,1.2
20260901,115855,25.91195283,-80.13738135,-3.0,-0.4,170.0,0.0,43.5,-0.09,0.04,-1.14,0.5,Waypoint,32.0,13.6,90126.0,115818.0,29.855,46199.45,29.83,0.05,0.037,1.02,85.71,5.51,-0.24,1.2
20260901,115856,25.911942548333332,-80.13737742833334,-1.8,-0.1,162.7,0.0,43.5,-0.05,-0.02,-1.02,-0.59,Waypoint,32.0,3.2,90126.0,115819.0,29.86,46258.64,29.88,0.05,0.037,1.02,85.85,5.52,-0.23,1.2
20260901,115857,25.911932345,-80.13737346833334,-0.3,0.1,170.2,0.0,43.6,0.01,0.01,-0.88,0.66,Waypoint,33.0,11.9,90126.0,115820.0,29.868,46318.13,29.92,0.05,0.038,0.97,85.95,5.53,-0.23,1.2
20260901,115858,25.911921951666667,-80.13736951166666,-3.3,-0.2,0.5,0.0,43.6,-0.08,0.03,-1.02,-0.49,Waypoint,4.5,-4.5,90126.0,115821.0,29.881,46398.42,29.98,0.05,0.038,0.98,86.06,5.53,-0.21,1.2
20260901,115859,25.911912936666667,-80.13736587666666,-3.2,-0.2,16.8,0.0,43.6,-0.07,0.02,-1.05,-1.01,Waypoint,-1.1,-21.2,90126.0,115822.0,29.894,46456.87,30.02,0.06,0.038,1.01,86.12,5.53,-0.21,1.2
20260901,115900,25.911905076666667,-80.137362255,-1.8,0.3,15.1,0.0,43.6,-0.09,0.06,-1.01,-8.9,Waypoint,-2.6,-72.6,90126.0,115823.0,29.909,46505.25,30.05,0.06,0.038,1.0,86.16,5.53,-0.21,1.2
20260901,115901,25.911898328333333,-80.13735692666667,-2.2,1.3,18.5,0.0,43.6,0.04,-0.17,-0.83,-22.02,Waypoint,-5.2,-75.2,90126.0,115824.0,29.921,46532.14,30.07,0.06,0.039,1.0,86.16,5.53,-0.2,1.2
20260901,115902,25.91189515,-80.13734993666667,-1.5,1.3,37.6,0.0,43.6,-0.09,-0.08,-0.98,-24.42,Waypoint,-5.6,-68.5,90126.0,115825.0,29.932,46561.18,30.09,0.06,0.039,0.96,86.15,5.53,-0.2,1.2
20260901,115903,25.911895156666667,-80.13734491666666,-1.5,0.4,60.8,0.0,43.6,-0.07,-0.03,-0.93,-17.51,Waypoint,-12.5,-12.5,90126.0,115826.0,29.941,46580.37,30.11,0.06,0.039,0.99,86.13,5.52,-0.2,1.2
20260901,115904,25.91189582333333,-80.13734131833333,-2.2,0.2,74.2,0.0,43.6,-0.05,-0.0,-1.01,-10.18,Waypoint,-6.6,6.6,90126.0,115828.0,29.949,46597.66,30.12,0.06,0.04,0.96,86.1,5.52,-0.2,1.2
20260901,115905,25.91189663666667,-80.13733826666666,-1.9,-0.1,76.0,0.0,43.6,-0.02,0.03,-1.0,-4.8,Waypoint,31.0,31.6,90126.0,115828.0,29.956,46611.73,30.13,0.06,0.04,0.95,86.08,5.52,-0.21,1.2
20260901,115906,25.911897815,-80.137333415,-1.1,-0.4,75.1,0.0,43.6,0.01,0.01,-0.96,2.62,Waypoint,35.8,11.2,90126.0,115829.0,29.961,46610.63,30.13,0.06,0.039,0.96,86.03,5.52,-0.2,1.2
20260901,115907,25.911899555,-80.13732582666667,-1.2,-0.5,69.8,0.0,43.6,-0.01,-0.0,-1.0,-1.15,Waypoint,30.0,-2.8,90126.0,115830.0,29.962,46603.12,30.12,0.06,0.039,0.96,85.98,5.51,-0.19,1.2
20260901,115908,25.91190201,-80.13731680666666,-1.3,-0.1,74.4,0.0,43.6,-0.02,0.03,-1.03,-0.44,Waypoint,34.0,4.4,90126.0,115831.0,29.961,46587.8,30.11,0.06,0.039,0.97,85.9,5.51,-0.19,1.2
20260901,115909,25.911904858333333,-80.13730667166666,-1.8,0.2,70.7,0.0,43.6,-0.02,-0.01,-1.06,-1.29,Waypoint,32.0,2.5,90126.0,115832.0,29.959,46558.43,30.09,0.06,0.039,0.94,85.81,5.5,-0.21,1.2
20260901,115910,25.911908096666668,-80.137296215,-1.7,0.6,76.5,0.0,43.6,-0.04,-0.02,-1.06,0.32,Waypoint,31.0,8.6,90126.0,115833.0,29.955,46533.58,30.07,0.06,0.039,0.9,85.72,5.5,-0.21,1.2
20260901,115911,25.911911485,-80.13728522833334,-1.7,0.8,74.7,0.0,43.6,-0.01,-0.03,-1.03,0.74,Waypoint,33.0,6.4,90126.0,115834.0,29.951,46503.78,30.05,0.06,0.039,0.9,85.63,5.49,-0.2,1.2
20260901,115912,25.911915355,-80.13727284666666,-1.8,-0.2,71.8,0.0,43.6,-0.04,0.03,-1.0,0.11,Waypoint,33.0,6.4,90126.0,115837.0,29.938,46442.03,30.01,0.06,0.039,0.98,85.43,5.48,-0.2,1.2
20260901,115913,25.91191906,-80.13726143666666,-1.7,-1.0,77.7,0.0,43.6,-0.03,0.02,-1.0,0.1,Waypoint,30.0,12.9,90126.0,115837.0,29.937,46437.95,30.0,0.06,0.039,0.96,85.41,5.48,-0.2,1.2
20260901,115914,25.911922761666666,-80.13724971166667,-1.8,-0.6,70.2,0.0,43.6,-0.07,0.02,-1.04,-0.38,Waypoint,33.0,1.0,90126.0,115838.0,29.93,46423.62,29.99,0.06,0.039,0.97,85.32,5.48,-0.2,1.2
20260901,115915,25.911926513333334,-80.13723800833333,-1.8,-0.0,71.5,0.0,43.6,-0.04,0.02,-1.01,-0.47,Waypoint,33.4,4.2,90126.0,115839.0,29.925,46409.79,29.98,0.06,0.039,0.95,85.24,5.47,-0.2,1.2
20260901,115916,25.91193033,-80.13722617666667,-1.9,-0.2,68.5,0.0,43.6,-0.04,-0.02,-1.03,-0.37,Waypoint,33.0,-0.7,90126.0,115840.0,29.92,46392.36,29.97,0.06,0.039,0.95,85.15,5.47,-0.19,1.2
20260901,115917,25.911934186666667,-80.13721435833334,-1.9,-0.9,72.7,0.0,43.6,-0.03,0.04,-0.98,-0.49,Waypoint,32.9,5.3,90126.0,115841.0,29.915,46378.58,29.96,0.06,0.039,0.94,85.07,5.46,-0.18,1.2
20260901,115918,25.911934186666667,-80.13721435833334,-1.8,-0.5,69.0,0.0,43.6,-0.05,-0.0,-0.98,-1.29,Waypoint,33.0,3.9,90126.0,115842.0,29.91,46364.83,29.95,0.06,0.04,0.93,84.98,5.46,-0.16,1.2
20260901,115919,25.911941995,-80.13719071666667,-1.7,-0.2,73.8,0.0,43.6,0.0,0.01,-1.01,-0.55,Waypoint,31.0,14.2,90126.0,115843.0,29.904,46370.65,29.96,0.06,0.04,0.91,84.91,5.45,-0.17,1.2
20260901,115920,25.911946071666666,-80.13717887166666,-1.6,-0.6,65.9,0.0,43.6,-0.05,0.01,-0.97,-0.99,Waypoint,32.0,-1.0,90126.0,115844.0,29.9,46357.16,29.95,0.06,0.04,0.95,84.81,5.45,-0.17,1.2
20260901,115921,25.91195014,-80.137167155,-1.6,-1.1,72.5,0.0,43.6,-0.01,0.04,-0.94,0.18,Waypoint,32.0,6.9,90126.0,115845.0,29.896,46346.86,29.94,0.06,0.04,0.94,84.73,5.44,-0.17,1.2
20260901,115922,25.911954525,-80.13715418,-1.9,-0.7,235.9,0.0,43.6,-0.06,0.04,-0.96,-0.69,Waypoint,4.6,4.6,90126.0,115846.0,29.893,46347.89,29.94,0.06,0.04,0.93,84.66,5.44,-0.18,1.2
20260901,115923,25.911958205,-80.13714373833334,-2.5,-1.2,223.0,0.0,43.6,-0.06,0.03,-0.96,-0.19,Waypoint,-0.8,27.2,90126.0,115847.0,29.892,46345.81,29.94,0.06,0.04,0.92,84.6,5.43,-0.17,1.2
20260901,115924,25.911961265,-80.13713451666666,-1.6,-1.0,221.2,0.0,43.6,-0.04,0.05,-0.95,6.68,Waypoint,-3.4,73.4,90126.0,115848.0,29.892,46344.29,29.94,0.06,0.04,0.91,84.55,5.43,-0.17,1.2
20260901,115925,25.911962716666668,-80.13712511333334,-1.7,-1.2,223.1,0.0,43.6,-0.12,0.0,-0.94,16.12,Waypoint,-5.2,75.2,90126.0,115849.0,29.893,46326.77,29.93,0.06,0.04,0.92,84.52,5.43,-0.19,1.2
20260901,115926,25.911961358333333,-80.13711601,-2.7,-2.1,205.3,0.0,43.6,0.04,0.08,-0.8,20.07,Waypoint,-5.2,75.2,90126.0,115850.0,29.892,46257.89,29.88,0.06,0.04,0.92,84.46,5.43,-0.2,1.2
20260901,115927,25.911957525,-80.13710938833333,-2.1,-1.9,184.6,0.0,43.6,-0.04,-0.02,-0.95,20.66,Waypoint,-6.0,63.5,90126.0,115851.0,29.885,46188.01,29.83,0.06,0.04,0.9,84.42,5.43,-0.2,1.2
20260901,115928,25.91195301833333,-80.13710549833333,-1.9,-0.8,165.2,0.0,43.6,-0.04,0.01,-1.02,14.77,Waypoint,-4.1,4.1,90126.0,115852.0,29.876,46118.64,29.78,0.06,0.04,0.9,84.38,5.43,-0.22,1.2
20260901,115929,25.91195301833333,-80.13710549833333,-2.0,-0.0,157.0,0.0,43.6,-0.04,0.0,-1.0,8.13,Waypoint,-6.6,-6.6,90126.0,115853.0,29.865,46055.18,29.73,0.06,0.04,0.91,84.35,5.43,-0.23,1.2
20260901,115930,25.911945738333333,-80.13710181833333,-2.1,0.2,154.7,0.0,43.6,-0.03,0.02,-1.01,2.54,Waypoint,22.7,-22.7,90126.0,115854.0,29.854,45973.18,29.67,0.06,0.04,0.92,84.34,5.43,-0.24,1.2
20260901,115931,25.911941545,-80.13709977666667,-2.1,-0.2,155.2,0.0,43.6,-0.0,-0.04,-1.04,-1.06,Waypoint,32.0,-1.5,90126.0,115855.0,29.838,45931.69,29.64,0.06,0.039,0.89,84.36,5.43,-0.25,1.2
20260901,115932,25.911934923333334,-80.13709656333333,-1.6,-0.3,150.7,0.0,43.6,0.03,-0.04,-0.96,-1.65,Waypoint,29.8,-7.1,90126.0,115856.0,29.828,45938.77,29.65,0.06,0.039,0.9,84.43,5.44,-0.24,1.2
20260901,115933,25.911927303333332,-80.13709279833333,-1.7,-0.7,155.1,0.0,43.6,-0.06,0.04,-1.01,-0.52,Waypoint,32.0,-1.2,90126.0,115857.0,29.823,45962.26,29.66,0.06,0.039,0.9,84.52,5.44,-0.24,1.2
20260901,115934,25.911918795,-80.13708859333333,-1.6,-0.9,156.4,0.0,43.6,0.02,0.07,-0.99,-1.16,Waypoint,33.0,4.7,90126.0,115858.0,29.824,45984.08,29.68,0.06,0.039,0.85,84.62,5.45,-0.24,1.2
20260901,115935,25.911909513333335,-80.137083965,-1.5,-0.5,153.8,0.0,43.6,-0.02,-0.01,-0.95,-0.72,Waypoint,32.0,0.0,90126.0,115859.0,29.828,46006.76,29.7,0.06,0.039,0.87,84.71,5.46,-0.24,1.2
20260901,115936,25.911899843333334,-80.13707896,-2.2,-0.5,149.8,0.0,43.6,-0.01,0.0,-0.98,-1.22,Waypoint,32.0,-3.9,90126.0,115900.0,29.834,46029.69,29.71,0.06,0.039,0.91,84.83,5.46,-0.24,1.2
20260901,115937,25.911890035,-80.13707365,-2.0,-0.7,158.0,0.0,43.6,-0.04,0.02,-1.05,0.34,Waypoint,33.0,6.9,90126.0,115901.0,29.842,46065.24,29.74,0.06,0.039,0.9,84.95,5.47,-0.22,1.2
20260901,115938,25.911879915,-80.13706821,-1.3,-0.5,159.7,0.0,43.6,-0.02,-0.01,-0.94,0.45,Waypoint,32.0,10.7,90126.0,115902.0,29.856,46116.13,29.77,0.06,0.039,0.92,85.12,5.48,-0.22,1.2
20260901,115939,25.911869606666666,-80.13706268833333,-2.2,-0.3,151.1,0.0,43.6,-0.01,-0.0,-0.93,-0.99,Waypoint,31.0,-2.2,90126.0,115903.0,29.873,46223.7,29.85,0.06,0.039,0.92,85.31,5.49,-0.22,1.2
20260901,115940,0.0,0.0,-3.7,-0.4,324.7,0.0,43.6,-0.09,0.01,-1.08,-0.97,Waypoint,4.9,4.9,90126.0,115904.0,29.899,46319.85,29.92,0.06,0.039,0.92,85.55,5.5,-0.21,1.2
20260901,115941,25.911851353333333,-80.13705209833333,-2.1,-0.5,309.4,0.0,43.6,-0.07,0.02,-1.02,1.6,Waypoint,-0.5,50.6,90126.0,115905.0,29.925,46408.32,29.98,0.06,0.039,0.95,85.78,5.51,-0.2,1.2
20260901,115942,25.91184262333333,-80.137047795,-0.9,-1.0,314.9,0.0,43.6,-0.04,-0.03,-0.83,12.26,Waypoint,-5.2,75.2,90126.0,115906.0,29.956,46510.1,30.06,0.06,0.04,0.98,86.05,5.52,-0.18,1.2
20260901,115943,25.911834121666665,-80.13704669333333,-2.9,-1.9,315.0,0.0,43.6,-0.06,0.03,-1.07,22.55,Waypoint,-5.2,75.2,90126.0,115907.0,29.982,46600.73,30.12,0.06,0.04,0.96,86.27,5.53,-0.18,1.2
20260901,115944,25.911827438333333,-80.13704919,-2.9,-2.2,295.3,0.0,43.6,-0.14,0.04,-1.16,22.76,Waypoint,-5.2,75.2,90126.0,115908.0,30.013,46641.75,30.15,0.06,0.04,0.95,86.49,5.54,-0.17,1.2
20260901,115945,25.911823398333333,-80.13705354833333,-2.3,-1.9,267.8,0.0,43.6,-0.03,0.08,-1.12,19.73,Waypoint,-7.9,49.1,90126.0,115909.0,30.035,46615.0,30.13,0.06,0.04,0.99,86.62,5.55,-0.17,1.2
20260901,115946,25.911821388333333,-80.13705759,-2.0,-2.0,250.1,0.0,43.6,-0.03,0.02,-0.97,12.37,Waypoint,0.0,0.0,90126.0,115910.0,30.05,46581.04,30.1,0.06,0.04,1.02,86.74,5.55,-0.18,1.2
20260901,115947,25.91182027,-80.13706089666667,-2.0,-1.4,242.7,0.0,43.6,-0.04,0.0,-0.97,7.72,Waypoint,7.9,-34.9,90126.0,115911.0,30.057,46543.61,30.08,0.06,0.039,0.99,86.85,5.56,-0.19,1.2
20260901,115948,25.91181932,-80.137064275,-1.2,-0.1,245.5,0.0,43.6,0.07,-0.15,-0.92,-0.41,Waypoint,22.8,-22.8,90126.0,115912.0,30.059,46501.19,30.05,0.06,0.039,1.01,86.96,5.57,-0.18,1.2
20260901,115949,25.911817285,-80.13706964333333,-1.2,0.9,246.3,0.0,43.6,0.02,-0.05,-0.98,-2.61,Waypoint,34.6,7.8,90126.0,115913.0,30.059,46463.38,30.02,0.06,0.039,1.01,87.04,5.57,-0.18,1.2
20260901,115950,25.911814381666666,-80.13707661666666,-1.0,0.9,253.4,0.0,43.6,0.03,-0.0,-1.0,0.34,Waypoint,33.0,14.7,90126.0,115914.0,30.055,46444.87,30.01,0.06,0.038,1.03,87.13,5.58,-0.17,1.2
20260901,115951,25.91181091,-80.137085225,-1.0,0.9,253.4,0.0,43.6,0.03,-0.0,-1.0,0.34,Waypoint,33.0,14.7,90126.0,115915.0,30.054,46426.46,29.99,0.06,0.038,1.05,87.18,5.58,-0.17,1.2
20260901,115952,25.911806593333335,-80.13709583166667,-1.9,-1.9,244.5,0.0,43.6,-0.02,0.03,-1.02,-0.81,Waypoint,31.0,-2.5,90126.0,115916.0,30.051,46408.88,29.98,0.06,0.038,1.03,87.24,5.59,-0.17,1.2
20260901,115953,25.91180223,-80.137106225,-2.0,-1.2,243.7,0.0,43.6,-0.03,0.01,-1.03,-0.48,Waypoint,31.6,-2.0,90126.0,115917.0,30.049,46392.5,29.97,0.06,0.038,1.03,87.29,5.59,-0.19,1.2
20260901,115954,25.911797808333333,-80.137116935,-2.1,-0.4,251.3,0.0,43.6,0.03,-0.01,-1.02,0.78,Waypoint,32.0,2.4,90126.0,115918.0,30.044,46378.92,29.96,0.06,0.038,1.05,87.34,5.6,-0.18,1.2
20260901,115955,25.911793266666667,-80.137127785,-1.9,-0.2,245.3,0.0,43.6,-0.07,0.02,-1.01,-1.29,Waypoint,32.0,-3.3,90126.0,115919.0,30.039,46367.79,29.95,0.05,0.038,1.06,87.38,5.6,-0.19,1.2
20260901,115955,25.911793266666667,-80.137127785,-1.9,-0.2,245.3,0.0,43.6,-0.07,0.02,-1.01,-1.29,Waypoint,32.0,-3.3,90126.0,115920.0,30.034,46364.23,29.95,0.05,0.038,1.04,87.42,5.6,-0.19,1.2
20260901,115957,25.911783653333334,-80.13714990833333,-1.7,-0.1,244.2,0.0,43.6,-0.0,0.0,-1.0,-0.41,Waypoint,34.0,4.0,90126.0,115921.0,30.032,46382.0,29.96,0.05,0.038,0.98,87.46,5.61,-0.2,1.2
20260901,115957,25.911783653333334,-80.13714990833333,-1.7,-0.1,244.2,0.0,43.6,-0.0,0.0,-1.0,-0.41,Waypoint,34.0,4.0,90126.0,115922.0,30.033,46421.91,29.99,0.05,0.038,1.0,87.53,5.61,-0.21,1.2
20260901,115958,25.911778555,-80.13716101166666,-1.7,0.0,244.5,0.0,43.6,-0.04,-0.03,-1.0,0.29,Waypoint,33.2,-4.6,90126.0,115923.0,30.039,46456.45,30.01,0.06,0.038,0.99,87.6,5.61,-0.2,1.2
20260901,115959,25.911773418333333,-80.13717207,-1.9,-0.0,250.8,0.0,43.6,-0.01,-0.0,-0.99,0.75,Waypoint,32.0,10.9,90126.0,115925.0,30.055,46540.62,30.08,0.06,0.038,0.99,87.78,5.62,-0.18,1.2
20260901,120001,25.911762963333334,-80.13719444333333,-2.0,-1.1,249.5,0.0,43.6,-0.03,0.04,-1.0,-1.08,Waypoint,33.0,10.4,90126.0,115925.0,30.055,46540.62,30.08,0.06,0.038,0.99,87.78,5.62,-0.18,1.2
20260901,120002,25.911757156666667,-80.137206795,-2.0,-1.2,251.9,0.0,43.6,-0.05,0.01,-1.0,-1.05,Waypoint,31.0,15.2,90126.0,115926.0,30.066,46569.27,30.1,0.06,0.038,1.01,87.88,5.63,-0.19,1.2
20260901,120003,25.911751898333332,-80.13721798333333,-1.9,-1.1,252.7,0.0,43.6,-0.05,0.05,-1.02,0.2,Waypoint,30.0,11.9,90126.0,115927.0,30.076,46577.95,30.1,0.06,0.039,0.98,87.99,5.63,-0.21,1.2
20260901,120004,25.911746708333332,-80.13722907833333,-2.1,-1.0,99.9,0.0,43.6,-0.05,0.0,-1.0,-0.55,Waypoint,4.7,-4.7,90126.0,115928.0,30.085,46581.58,30.1,0.06,0.039,0.98,88.1,5.64,-0.21,1.2
20260901,120005,25.911741906666666,-80.13723907666666,-2.6,-1.6,104.9,0.0,43.6,-0.04,0.02,-0.98,-0.84,Waypoint,-0.8,-27.1,90126.0,115930.0,30.093,46579.81,30.1,0.06,0.04,0.94,88.32,5.65,-0.22,1.2
20260901,120006,25.911737453333334,-80.13724767,-1.6,-1.3,113.0,0.0,43.7,-0.09,-0.02,-0.95,-4.83,Waypoint,-3.4,-73.4,90126.0,115930.0,30.093,46579.75,30.1,0.06,0.04,0.93,88.35,5.65,-0.22,1.2
20260901,120007,25.911731943333333,-80.137255135,-1.2,0.4,113.8,0.0,43.7,-0.01,0.08,-1.19,-18.33,Waypoint,-5.2,-75.2,90126.0,115931.0,30.093,46567.67,30.09,0.06,0.04,0.97,88.42,5.66,-0.22,1.2
20260901,120008,25.911725121666667,-80.13725889,-1.8,0.9,136.6,0.0,43.7,0.01,-0.02,-0.78,-24.95,Waypoint,-6.6,-58.7,90126.0,115932.0,30.092,46529.28,30.07,0.06,0.04,0.92,88.46,5.66,-0.21,1.2
20260901,120009,25.911719546666667,-80.13725892333333,-2.7,0.4,165.0,0.0,43.7,-0.06,-0.02,-1.01,-18.06,Waypoint,0.0,0.0,90126.0,115933.0,30.088,46497.03,30.04,0.06,0.041,0.93,88.47,5.66,-0.21,1.2
20260901,120010,25.91171559,-80.13725773833333,-2.9,-0.1,175.9,0.0,43.7,-0.06,0.01,-1.03,-9.81,Waypoint,-0.1,28.1,90126.0,115934.0,30.078,46436.38,30.0,0.06,0.041,0.93,88.44,5.66,-0.22,1.2
