Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V),Image ret
20250609,175940,25.912174,-80.137535,-2.9,-0.4,157.9,0.0,52.6,-0.05,0.03,-1.11,-0.54,[b'Waypoint'],24.0,3.1,60925.0,175941.0,30.791,44805.06,28.8,14.76,10.205,93.18,5.94,0.0,0.0,1
20250609,175942,25.912163,-80.137535,-1.2,-0.1,160.7,0.0,52.6,-0.02,0.01,-1.02,0.15,[b'Waypoint'],23.0,4.6,60925.0,175942.0,30.785,44822.36,28.81,14.76,10.205,93.19,5.94,0.0,0.0,1
20250609,175943,25.912157,-80.13753,-1.1,0.1,154.4,0.0,52.6,-0.03,0.05,-1.04,0.39,[b'Waypoint'],25.7,-1.6,60925.0,175943.0,30.776,44777.31,28.78,14.76,10.205,93.19,5.94,0.0,0.0,1
20250609,175944,25.912151,-80.13753,0.1,-0.0,153.7,0.0,52.6,-0.01,0.07,-0.96,0.32,[b'Waypoint'],23.7,-2.6,60925.0,175944.0,30.769,44725.93,28.74,14.76,10.205,93.18,5.94,0.0,0.0,1
20250609,175945,25.912146,-80.13752,0.7,-0.1,161.0,0.0,52.6,0.03,0.02,-0.89,0.57,[b'Waypoint'],23.0,9.0,60925.0,175945.0,30.759,44711.67,28.73,14.76,10.205,93.16,5.94,0.0,0.0,1
20250609,175946,25.912138,-80.13752,0.7,0.0,151.7,0.0,52.6,0.1,-0.06,-0.97,-1.36,[b'Waypoint'],24.1,-6.2,60925.0,175947.0,30.752,44736.88,28.75,14.76,10.206,93.15,5.94,0.0,0.0,1
20250609,175947,25.912132,-80.13751,-0.7,-0.2,154.9,0.0,52.6,0.0,-0.01,-0.95,0.17,[b'Waypoint'],24.0,-4.5,60925.0,175948.0,30.749,44754.57,28.76,14.76,10.206,93.15,5.94,0.0,0.0,1
20250609,175948,25.912127,-80.13751,-0.3,-0.3,157.2,0.0,52.6,-0.08,0.01,-0.98,-0.32,[b'Waypoint'],24.0,-3.6,60925.0,175949.0,30.747,44760.4,28.77,14.76,10.205,93.18,5.94,0.0,0.0,1
20250609,175950,25.912115,-80.137505,-1.4,-0.2,159.0,0.0,52.6,-0.06,-0.0,-1.08,0.54,[b'Waypoint'],24.0,4.7,60925.0,175950.0,30.747,44765.54,28.77,14.76,10.205,93.22,5.94,0.0,0.0,1
20250609,175951,25.91211,-80.1375,-1.0,0.1,160.3,0.0,52.5,-0.03,-0.03,-1.06,0.94,[b'Waypoint'],23.0,5.8,60925.0,175951.0,30.749,44737.46,28.75,14.76,10.205,93.32,5.95,0.0,0.0,1
20250609,175952,25.912104,-80.1375,-0.9,0.2,159.4,0.0,52.5,-0.05,0.04,-0.96,0.66,[b'Waypoint'],24.0,6.1,60925.0,175952.0,30.752,44740.79,28.75,14.76,10.205,93.41,5.96,0.0,0.0,1
20250609,175953,25.912098,-80.13749,-1.4,0.1,160.0,0.0,52.5,-0.05,-0.02,-1.05,0.28,[b'Waypoint'],23.0,11.5,60925.0,175953.0,30.757,44721.46,28.74,14.76,10.205,93.58,5.97,0.0,0.0,1
20250609,175954,25.912092,-80.13749,-0.8,0.1,154.8,0.0,52.5,-0.01,0.04,-0.95,0.36,[b'Waypoint'],24.6,-3.4,60925.0,175955.0,30.762,44750.0,28.76,14.76,10.205,93.73,5.98,0.0,0.0,1
20250609,175955,25.912086,-80.13748,-2.0,0.0,156.1,0.0,52.5,-0.03,-0.11,-1.06,-0.67,[b'Waypoint'],24.0,-3.5,60925.0,175956.0,30.768,44743.52,28.75,14.76,10.206,93.95,5.99,0.0,0.0,1
20250609,175956,25.91208,-80.13748,-2.5,-0.1,162.2,0.0,52.5,-0.07,0.01,-1.06,-0.09,[b'Waypoint'],23.7,2.4,60925.0,175957.0,30.776,44758.82,28.77,14.76,10.206,94.19,6.0,0.0,0.0,1
20250609,175957,25.912073,-80.137474,-1.6,-0.2,155.6,0.0,52.5,-0.05,-0.04,-1.04,0.31,[b'Waypoint'],24.0,2.7,60925.0,175958.0,30.784,44739.39,28.75,14.76,10.206,94.47,6.02,0.0,0.0,1
20250609,175959,25.912062,-80.13747,-1.0,-0.3,153.5,0.0,52.5,-0.0,-0.04,-1.01,0.4,[b'Waypoint'],23.0,-4.9,60925.0,175959.0,30.794,44760.78,28.77,14.76,10.206,94.76,6.04,0.0,0.0,1
20250609,180000,25.912056,-80.13747,-1.4,-0.2,159.7,0.0,52.5,-0.04,0.01,-1.07,-0.17,[b'Waypoint'],24.4,0.2,60925.0,180000.0,30.804,44720.16,28.74,14.76,10.206,95.11,6.06,0.0,0.0,1
20250609,180001,25.91205,-80.13746,-0.7,-0.2,158.3,0.0,52.5,-0.03,-0.01,-1.04,-0.07,[b'Waypoint'],24.0,-1.3,60925.0,180001.0,30.815,44675.85,28.7,14.76,10.207,95.45,6.08,0.0,0.0,1
20250609,180002,25.912043,-80.13746,0.3,-0.0,158.8,0.0,52.5,-0.0,-0.05,-0.93,1.06,[b'Waypoint'],24.0,5.4,60925.0,180002.0,30.825,44674.4,28.7,14.76,10.206,95.85,6.11,0.0,0.0,1
20250609,180003,25.912037,-80.13745,-0.6,-0.0,160.4,0.0,52.5,-0.0,0.01,-0.92,0.06,[b'Waypoint'],23.0,2.1,60925.0,180004.0,30.837,44696.86,28.72,14.76,10.207,96.26,6.13,0.0,0.0,1
20250609,180004,25.91203,-80.13745,-1.8,-0.1,159.8,0.0,52.5,-0.01,-0.01,-1.1,0.25,[b'Waypoint'],24.0,5.3,60925.0,180005.0,30.846,44729.48,28.74,14.76,10.207,96.63,6.15,0.0,0.0,1
20250609,180005,25.912024,-80.13744,-1.9,-0.1,155.2,0.0,52.5,-0.01,-0.01,-1.11,-0.21,[b'Waypoint'],23.0,0.4,60925.0,180006.0,30.857,44680.37,28.71,14.76,10.206,97.05,6.18,0.0,0.0,1
20250609,180007,25.912018,-80.13744,-2.3,-0.2,157.4,0.0,52.5,-0.06,0.01,-1.11,-0.12,[b'Station Ke'],0.5,-0.5,60925.0,180007.0,30.866,44679.68,28.71,14.76,10.207,97.4,6.2,0.0,0.0,1
20250609,180008,25.912008,-80.137436,-0.6,-0.2,156.5,0.0,52.5,-0.01,0.0,-0.93,0.2,[b'Station Ke'],0.0,0.0,60925.0,180008.0,30.876,44709.11,28.73,14.76,10.207,97.79,6.23,0.0,0.0,1
20250609,180009,25.912004,-80.137436,-1.1,-0.6,0.0,0.0,52.5,-0.02,0.0,-1.0,-0.6,[b'Waypoint'],-0.5,-39.3,60925.0,180009.0,30.883,44717.75,28.73,14.76,10.207,98.09,6.24,0.0,0.0,1
20250609,180010,25.912,-80.13743,-0.9,-0.1,82.2,0.0,52.5,-0.08,-0.0,-0.99,-4.45,[b'Waypoint'],-0.3,-64.1,60925.0,180010.0,30.891,44754.01,28.76,14.76,10.207,98.42,6.26,0.0,0.0,1
20250609,180011,25.911997,-80.13743,-1.2,0.8,81.1,0.0,52.5,-0.04,0.13,-1.03,-17.42,[b'Waypoint'],-6.3,-62.6,60925.0,180012.0,30.897,44719.26,28.73,14.76,10.207,98.68,6.28,0.0,0.0,1
20250609,180012,25.911995,-80.13742,-2.5,0.3,80.3,0.0,52.6,0.01,0.0,-1.1,-13.51,[b'Waypoint'],-2.2,-31.3,60925.0,180013.0,30.902,44697.19,28.72,14.76,10.208,98.95,6.3,0.0,0.0,1
20250609,180013,25.911995,-80.13742,-2.2,-0.2,79.8,0.0,52.6,-0.12,-0.02,-1.02,-10.83,[b'Waypoint'],4.0,-19.5,60925.0,180014.0,30.905,44706.88,28.72,14.76,10.207,99.16,6.31,0.0,0.0,1
20250609,180014,25.911995,-80.13741,-1.3,-0.3,79.5,0.0,52.6,-0.05,0.04,-1.03,-7.04,[b'Waypoint'],10.5,-17.9,60925.0,180015.0,30.907,45191.05,29.07,14.76,10.215,99.38,6.36,0.0,0.0,1
20250609,180015,25.911995,-80.13741,-0.9,-0.4,79.3,0.0,52.5,-0.0,0.02,-1.01,-6.29,[b'Waypoint'],11.4,-11.4,60925.0,180016.0,30.908,45224.95,29.1,14.76,10.206,99.53,6.36,0.0,0.0,1
20250609,180016,25.911995,-80.137405,-0.3,0.2,79.1,0.0,52.5,-0.04,-0.02,-0.94,-5.33,[b'Waypoint'],17.0,-5.9,60925.0,180017.0,30.909,45126.43,29.03,14.76,10.205,99.74,6.33,0.0,0.0,1
20250609,180018,25.911999,-80.1374,-1.6,0.2,78.0,0.0,52.5,-0.03,0.06,-1.09,-3.24,[b'Waypoint'],20.8,-16.0,60925.0,180018.0,30.908,45096.04,29.0,14.76,10.205,99.85,6.34,0.0,0.0,1
20250609,180019,25.911999,-80.13739,-0.7,1.7,71.6,0.0,52.5,-0.0,-0.07,-1.1,-4.9,[b'Waypoint'],18.0,-12.4,60925.0,180019.0,30.906,44979.26,28.92,14.76,10.205,99.97,6.35,0.0,0.0,1
20250609,180020,25.912,-80.13738,-0.8,3.5,81.8,0.0,52.5,-0.01,-0.11,-1.12,-0.64,[b'Waypoint'],24.0,3.0,60925.0,180021.0,30.903,44451.23,28.54,14.76,10.214,99.99,6.45,0.0,0.0,1
20250609,180021,25.912003,-80.13738,-1.2,2.0,70.2,0.0,52.5,0.01,-0.03,-1.01,2.25,[b'Waypoint'],33.4,1.4,60925.0,180022.0,30.897,38715.03,24.47,14.76,10.211,99.97,6.38,0.0,0.0,1
20250609,180022,25.912006,-80.137375,-1.3,-1.0,82.1,0.0,52.5,-0.04,0.02,-0.99,1.55,[b'Waypoint'],25.6,3.2,60925.0,180023.0,30.892,43624.59,27.95,14.76,10.213,99.89,6.36,0.0,0.0,1
20250609,180023,25.912008,-80.13737,-1.5,-0.3,80.4,0.0,52.6,-0.01,-0.05,-1.06,-0.45,[b'Waypoint'],23.6,-5.0,60925.0,180024.0,30.885,44297.94,28.43,14.76,10.211,99.73,6.36,0.0,0.0,1
20250609,180024,25.91201,-80.13736,-1.3,1.5,78.0,0.0,52.6,-0.05,-0.06,-1.06,1.4,[b'Waypoint'],24.0,-9.7,60925.0,180025.0,30.88,44401.88,28.51,14.76,10.209,99.53,6.35,0.0,0.0,1
20250609,180025,25.912014,-80.13735,-0.9,0.4,87.0,0.0,52.6,-0.05,-0.02,-1.02,0.53,[b'Waypoint'],20.0,13.4,60925.0,180026.0,30.872,43850.69,28.11,14.76,10.207,99.26,6.32,0.0,0.0,1
20250609,180026,25.912016,-80.137344,-0.4,1.1,84.3,0.0,52.6,-0.02,-0.04,-1.01,-0.84,[b'Waypoint'],22.0,5.0,60925.0,180027.0,30.868,41944.63,26.75,14.76,10.232,98.98,6.3,0.0,0.0,1
20250609,180028,25.912022,-80.13733,-1.5,-0.0,82.8,0.0,52.6,0.03,0.07,-1.02,0.14,[b'Waypoint'],23.0,3.3,60925.0,180028.0,30.862,43717.77,28.02,14.76,10.212,98.63,6.3,0.0,0.0,1
20250609,180029,25.912024,-80.13732,-1.2,-0.7,83.1,0.0,52.6,-0.05,0.01,-1.02,-1.33,[b'Waypoint'],23.0,7.2,60925.0,180030.0,30.858,44193.45,28.36,14.76,10.209,98.32,6.28,0.0,0.0,1
20250609,180030,25.912025,-80.137314,-1.3,0.2,86.3,0.0,52.6,-0.05,0.03,-1.04,3.61,[b'Waypoint'],22.8,7.4,60925.0,180031.0,30.854,44900.96,28.86,14.76,10.208,97.99,6.24,0.0,0.0,1
20250609,180031,25.91203,-80.13731,-1.2,1.3,81.1,0.0,52.6,-0.11,0.06,-1.01,1.84,[b'Waypoint'],24.0,-0.1,60925.0,180032.0,30.853,43603.58,27.93,14.76,10.207,97.79,6.26,0.0,0.0,1
20250609,180032,25.912031,-80.13729,-1.6,2.0,87.3,0.0,52.6,0.0,-0.09,-1.09,1.02,[b'Waypoint'],22.4,12.7,60925.0,180033.0,30.854,43924.6,28.16,14.76,10.216,97.63,6.25,0.0,0.0,1
20250609,180033,25.912033,-80.13728,-1.2,1.3,86.0,0.0,52.6,0.0,-0.02,-1.06,0.33,[b'Waypoint'],21.0,11.7,60925.0,180034.0,30.859,44059.81,28.26,14.76,10.211,97.65,6.24,0.0,0.0,1
20250609,180034,25.912037,-80.137276,-0.9,-1.0,89.6,0.0,52.6,-0.02,0.04,-0.99,-0.24,[b'Waypoint'],19.7,18.3,60925.0,180035.0,30.868,44115.07,28.3,14.76,10.212,102.1,6.52,0.0,0.0,1
20250609,180035,25.912039,-80.13727,-0.7,-0.4,80.6,0.0,52.6,0.01,0.03,-1.02,-0.12,[b'Waypoint'],27.3,7.3,60925.0,180036.0,30.879,44283.05,28.42,14.76,10.211,103.32,6.59,0.0,0.0,1
20250609,180037,25.912045,-80.13725,-0.6,-3.8,70.7,0.0,52.5,0.03,0.13,-0.96,0.94,[b'Waypoint'],23.4,-23.4,60925.0,180037.0,30.894,43196.62,27.64,14.76,10.223,104.19,6.7,0.0,0.0,1
20250609,180038,25.912046,-80.137245,-0.2,-2.4,78.5,0.0,52.5,-0.01,-0.03,-0.93,-2.54,[b'Waypoint'],23.0,-23.0,60925.0,180039.0,30.911,38846.53,24.56,14.76,10.227,104.91,6.68,0.0,0.0,1
20250609,180039,25.912048,-80.13724,0.3,-2.6,72.9,0.0,52.5,0.0,0.14,-0.89,-4.71,[b'Waypoint'],23.0,-23.0,60925.0,180040.0,30.928,42601.96,27.22,14.76,10.215,105.55,6.74,0.0,0.0,1
20250609,180041,25.91205,-80.13723,-0.3,-2.6,82.0,0.0,52.5,-0.03,0.05,-0.93,0.14,[b'Waypoint'],23.3,-7.7,60925.0,180041.0,30.943,42309.66,27.01,14.76,10.217,106.04,6.79,0.0,0.0,1
20250609,180041,25.912052,-80.13722,-0.7,0.5,72.0,0.0,52.5,-0.07,0.07,-1.02,2.05,[b'Waypoint'],22.4,-22.4,60925.0,180042.0,30.96,41621.62,26.52,14.76,10.21,106.51,6.76,0.0,0.0,1
20250609,180043,25.912056,-80.137215,-1.1,1.0,83.2,0.0,52.5,-0.04,-0.13,-1.08,0.28,[b'Waypoint'],23.0,-4.9,60925.0,180043.0,30.975,42535.64,27.17,14.76,10.211,106.84,6.79,0.0,0.0,1
20250609,180045,25.91206,-80.1372,-0.9,0.3,82.7,0.0,52.5,-0.04,-0.01,-1.01,0.24,[b'Waypoint'],23.0,2.5,60925.0,180045.0,30.99,44810.79,28.8,14.76,10.216,107.17,6.89,0.0,0.0,1
20250609,180046,25.912064,-80.137184,-0.7,0.1,86.9,0.0,52.5,-0.04,-0.06,-1.0,0.1,[b'Waypoint'],22.4,15.3,60925.0,180046.0,31.004,45138.57,29.03,14.76,10.207,107.44,6.82,0.0,0.0,1
20250609,180047,25.912066,-80.13718,-1.0,0.7,88.1,0.0,52.5,0.0,0.01,-1.06,1.88,[b'Waypoint'],20.0,14.3,60925.0,180047.0,31.012,45001.91,28.93,14.76,10.207,107.63,6.83,0.0,0.0,1
20250609,180048,25.912067,-80.13717,-1.1,1.5,87.3,0.0,52.6,-0.04,-0.04,-1.07,1.82,[b'Waypoint'],21.0,7.0,60925.0,180048.0,31.019,44064.24,28.26,14.76,10.231,107.78,6.96,0.0,0.0,1
20250609,180049,25.91207,-80.13716,-1.1,1.5,79.4,0.0,52.6,-0.03,-0.0,-1.06,0.05,[b'Waypoint'],25.6,1.1,60925.0,180049.0,31.023,45339.87,29.18,14.76,10.207,107.83,6.9,0.0,0.0,1
20250609,180050,25.912071,-80.13715,-1.0,0.8,85.1,0.0,52.5,-0.01,0.01,-1.05,0.6,[b'Waypoint'],22.6,14.3,60925.0,180050.0,31.026,43657.35,27.97,14.76,10.207,107.81,6.84,0.0,0.0,1
20250609,180051,25.912073,-80.137146,-1.3,-0.0,81.2,0.0,52.5,-0.04,-0.02,-1.02,1.96,[b'Station Ke'],0.5,0.5,60925.0,180051.0,31.029,43996.37,28.21,14.76,10.213,107.92,6.88,0.0,0.0,1
20250609,180052,25.912075,-80.13714,-1.5,0.8,0.0,0.0,52.5,-0.04,-0.04,-1.03,1.62,[b'Waypoint'],-1.0,-21.4,60925.0,180052.0,31.031,44524.28,28.59,14.76,10.211,107.97,6.87,0.0,0.0,1
20250609,180054,25.912079,-80.13713,-1.6,0.9,81.4,0.0,52.5,-0.04,-0.01,-1.04,1.25,[b'Station Ke'],0.0,0.0,60925.0,180054.0,31.032,44793.9,28.78,14.76,10.209,107.9,6.85,0.0,0.0,1
20250609,180055,25.912079,-80.13712,-0.7,-1.4,0.0,0.0,52.5,-0.04,0.02,-0.97,-1.85,[b'Waypoint'],-0.2,-36.3,60925.0,180055.0,31.034,44959.94,28.9,14.76,10.208,107.7,6.83,0.0,0.0,1
20250609,180056,25.91208,-80.13712,-0.5,-2.4,336.1,0.0,52.5,-0.05,0.04,-0.84,-12.62,[b'Waypoint'],-5.1,-75.1,60925.0,180056.0,31.035,44924.74,28.88,14.76,10.207,104.22,6.61,0.0,0.0,1
20250609,180057,25.912083,-80.137115,-1.0,-0.8,335.7,0.0,52.5,-0.09,-0.01,-0.98,-21.41,[b'Waypoint'],-5.2,-75.2,60925.0,180057.0,31.037,45337.45,29.17,14.76,10.208,103.41,6.56,0.0,0.0,1
20250609,180058,25.912086,-80.137115,-1.0,-0.2,335.6,0.0,52.5,-0.04,0.07,-1.02,-16.93,[b'Waypoint'],-3.1,-44.4,60925.0,180058.0,31.039,45394.26,29.21,14.76,10.205,102.86,6.51,0.0,0.0,1
20250609,180059,25.912088,-80.137115,-1.0,-0.4,335.5,0.0,52.5,-0.08,-0.02,-0.94,-13.5,[b'Waypoint'],-2.5,-35.9,60925.0,180059.0,31.041,45359.98,29.19,14.76,10.207,102.62,6.5,0.0,0.0,1
20250609,180100,25.912092,-80.13712,-1.1,-0.5,335.3,0.0,52.6,-0.02,-0.02,-0.97,-9.55,[b'Waypoint'],3.7,-23.1,60925.0,180100.0,31.044,44597.18,28.64,14.76,10.205,102.4,6.48,0.0,0.0,1
20250609,180101,25.912094,-80.13712,-0.8,-0.4,335.3,0.0,52.5,0.05,-0.05,-1.02,-7.03,[b'Waypoint'],10.7,-15.9,60925.0,180102.0,31.047,45269.32,29.12,14.76,10.205,102.14,6.47,0.0,0.0,1
20250609,180102,25.912096,-80.13712,-0.5,-0.1,335.2,0.0,52.5,-0.01,-0.0,-0.94,-5.53,[b'Waypoint'],14.0,-11.0,60925.0,180103.0,31.05,45318.28,29.16,14.76,10.205,101.99,6.46,0.0,0.0,1
20250609,180104,25.912104,-80.13712,-0.9,0.2,335.0,0.0,52.5,0.08,-0.12,-1.04,-2.92,[b'Waypoint'],19.0,-9.2,60925.0,180104.0,31.053,45328.27,29.17,14.76,10.205,101.79,6.45,0.0,0.0,1
20250609,180105,25.912107,-80.13713,-0.9,0.3,324.3,0.0,52.5,0.01,0.05,-1.05,-2.58,[b'Waypoint'],19.9,-19.9,60925.0,180105.0,31.056,45281.19,29.13,14.76,10.205,101.61,6.43,0.0,0.0,1
20250609,180106,25.912113,-80.13713,-0.9,0.3,325.3,0.0,52.5,-0.04,-0.0,-0.98,-2.36,[b'Waypoint'],18.0,-18.0,60925.0,180106.0,31.058,45265.08,29.12,14.76,10.206,101.49,6.43,0.0,0.0,1
20250609,180107,25.912117,-80.13713,-0.6,0.1,336.6,0.0,52.5,-0.02,0.04,-1.0,-2.73,[b'Waypoint'],25.3,1.8,60925.0,180107.0,31.061,45253.17,29.11,14.76,10.206,101.33,6.42,0.0,0.0,1
20250609,180108,25.912123,-80.13714,-0.9,0.1,330.7,0.0,52.5,0.0,0.11,-0.97,-0.98,[b'Waypoint'],23.1,-5.9,60925.0,180108.0,31.063,45236.02,29.1,14.76,10.206,101.22,6.41,0.0,0.0,1
20250609,180109,25.912128,-80.13714,-0.9,0.0,339.0,0.0,52.5,-0.02,-0.01,-1.02,0.29,[b'Waypoint'],21.0,7.0,60925.0,180109.0,31.066,45212.61,29.08,14.76,10.206,101.06,6.4,0.0,0.0,1
20250609,180110,25.912134,-80.137146,-0.7,0.0,329.4,0.0,52.5,0.04,-0.01,-1.05,-1.69,[b'Waypoint'],23.0,-7.0,60925.0,180111.0,31.068,45197.4,29.07,14.76,10.206,100.95,6.39,0.0,0.0,1
20250609,180111,25.91214,-80.137146,-1.0,-0.0,341.9,0.0,52.5,-0.01,-0.03,-1.01,0.67,[b'Waypoint'],19.0,13.3,60925.0,180112.0,31.07,45175.0,29.06,14.76,10.206,100.73,6.38,0.0,0.0,1
20250609,180113,25.912151,-80.13716,-0.8,-0.0,332.0,0.0,52.5,-0.06,0.1,-0.91,0.15,[b'Waypoint'],24.0,-5.1,60925.0,180113.0,31.071,45154.63,29.04,14.76,10.206,100.45,6.36,0.0,0.0,1
20250609,180114,25.912157,-80.13716,-0.9,-0.1,329.6,0.0,52.5,-0.04,0.0,-1.0,-0.1,[b'Waypoint'],24.0,-6.2,60925.0,180114.0,31.072,45126.67,29.02,14.76,10.206,100.12,6.34,0.0,0.0,1
20250609,180115,25.912165,-80.13717,-1.0,0.1,332.3,0.0,52.5,-0.06,0.05,-1.0,0.73,[b'Waypoint'],24.0,-4.6,60925.0,180115.0,31.073,45109.34,29.01,14.76,10.206,99.83,6.32,0.0,0.0,1
20250609,180116,25.91217,-80.13717,-1.2,-0.1,341.9,0.0,52.5,-0.03,0.07,-1.01,0.02,[b'Waypoint'],19.0,17.3,60925.0,180116.0,31.073,45042.32,28.96,14.76,10.207,99.51,6.31,0.0,0.0,1
20250609,180117,25.912178,-80.13718,-0.9,-0.1,333.3,0.0,52.6,-0.09,0.05,-0.96,1.23,[b'Waypoint'],24.0,-6.6,60925.0,180117.0,31.072,44984.26,28.92,14.76,10.207,99.2,6.29,0.0,0.0,1
20250609,180118,25.912184,-80.137184,-1.0,0.1,337.4,0.0,52.5,-0.01,0.04,-1.04,-0.2,[b'Waypoint'],22.0,11.4,60925.0,180119.0,31.071,44939.66,28.89,14.76,10.207,98.86,6.27,0.0,0.0,1
20250609,180119,25.912191,-80.137184,-0.4,0.1,332.8,0.0,52.6,-0.01,-0.05,-1.01,-0.09,[b'Waypoint'],24.0,-0.6,60925.0,180120.0,31.069,44889.43,28.85,14.76,10.208,98.53,6.25,0.0,0.0,1
20250609,180120,25.912197,-80.13719,-1.2,0.2,336.4,0.0,52.6,0.01,-0.03,-1.02,-1.17,[b'Waypoint'],22.0,12.4,60925.0,180121.0,31.067,44764.81,28.76,14.76,10.208,98.14,6.23,0.0,0.0,1
20250609,180122,25.91221,-80.1372,-1.2,0.1,324.5,0.0,52.6,-0.06,0.02,-1.08,-1.66,[b'Waypoint'],20.0,-13.1,60925.0,180122.0,31.065,44741.43,28.74,14.76,10.208,97.76,6.2,0.0,0.0,1
20250609,180123,25.912216,-80.13721,-0.8,-0.2,337.6,0.0,52.6,-0.03,0.03,-1.02,0.55,[b'Waypoint'],21.0,14.5,60925.0,180123.0,31.063,44729.75,28.74,14.76,10.209,97.43,6.18,0.0,0.0,1
20250609,180124,25.912224,-80.13721,-1.0,0.0,325.3,0.0,52.6,0.11,-0.04,-1.04,-0.19,[b'Waypoint'],20.5,-16.5,60925.0,180124.0,31.061,44688.86,28.71,14.76,10.208,97.04,6.16,0.0,0.0,1
20250609,180125,25.91223,-80.137215,-0.7,-0.1,327.0,0.0,52.6,-0.0,0.07,-0.97,-0.38,[b'Waypoint'],22.0,-6.0,60925.0,180125.0,31.06,44649.41,28.68,14.76,10.209,96.71,6.14,0.0,0.0,1
20250609,180126,25.912237,-80.137215,-0.6,-0.2,330.0,0.0,52.6,0.07,0.02,-1.0,-0.81,[b'Waypoint'],24.0,-2.9,60925.0,180127.0,31.059,44651.41,28.68,14.76,10.209,96.35,6.12,0.0,0.0,1
20250609,180127,25.912243,-80.13722,-0.9,-0.3,325.5,0.0,52.6,-0.01,0.03,-0.99,0.13,[b'Waypoint'],22.0,-10.6,60925.0,180128.0,31.059,44631.71,28.66,14.76,10.209,96.04,6.1,0.0,0.0,1
20250609,180128,25.91225,-80.13723,-0.7,-0.4,336.7,0.0,52.6,-0.02,0.07,-1.02,0.51,[b'Waypoint'],21.0,10.1,60925.0,180129.0,31.061,44641.6,28.67,14.76,10.209,95.7,6.08,0.0,0.0,1
20250609,180130,25.912264,-80.13724,-0.6,-0.3,321.1,0.0,52.6,-0.0,0.01,-1.0,-0.07,[b'Waypoint'],18.0,-18.0,60925.0,180130.0,31.065,44538.29,28.6,14.76,10.209,95.37,6.06,0.0,0.0,1
20250609,180131,25.912271,-80.13724,-1.1,0.1,325.0,0.0,52.6,-0.0,0.03,-0.99,-1.05,[b'Waypoint'],21.0,-9.9,60925.0,180131.0,31.069,44489.76,28.56,14.76,10.21,95.09,6.04,0.0,0.0,1
20250609,180132,25.912277,-80.137245,-0.7,-0.0,335.7,0.0,52.6,-0.05,0.06,-0.97,0.02,[b'Waypoint'],23.8,6.5,60925.0,180132.0,31.076,44476.4,28.55,14.76,10.21,94.78,6.02,0.0,0.0,1
20250609,180133,25.912285,-80.13725,-0.8,-0.0,324.2,0.0,52.6,-0.04,-0.0,-0.96,-1.38,[b'Waypoint'],23.5,-7.5,60925.0,180133.0,31.081,44512.97,28.58,14.76,10.211,94.51,6.0,0.0,0.0,1
20250609,180134,25.91229,-80.13725,-1.2,0.1,330.3,0.0,52.6,-0.0,-0.03,-1.03,-0.54,[b'Waypoint'],24.0,6.2,60925.0,180135.0,31.088,44451.6,28.53,14.76,10.216,94.21,5.98,0.0,0.0,1
20250609,180135,25.912298,-80.13726,-0.7,-0.3,327.6,0.0,52.6,-0.12,-0.02,-1.03,0.61,[b'Waypoint'],23.0,-8.1,60925.0,180136.0,31.094,43797.08,28.07,14.76,10.211,93.97,5.96,0.0,0.0,1
20250609,180136,25.912304,-80.13727,-1.2,0.0,326.7,0.0,52.5,-0.01,0.02,-1.0,-1.49,[b'Waypoint'],23.0,-1.3,60925.0,180137.0,31.101,44512.81,28.58,14.76,10.211,93.71,5.95,0.0,0.0,1
20250609,180137,25.912312,-80.13727,-0.7,-0.2,326.1,0.0,52.5,-0.01,0.05,-0.97,0.81,[b'Waypoint'],26.2,6.9,60925.0,180138.0,31.106,45050.31,28.96,14.76,10.207,93.53,5.92,0.0,0.0,1
20250609,180139,25.912325,-80.137276,-0.7,-0.5,327.8,0.0,52.5,0.05,-0.08,-1.05,0.63,[b'Waypoint'],23.0,-10.0,60925.0,180139.0,31.111,44758.75,28.75,14.76,10.209,93.3,5.91,0.0,0.0,1
20250609,180140,25.91233,-80.13728,-1.1,-0.2,331.3,0.0,52.5,-0.04,0.08,-0.98,0.21,[b'Waypoint'],24.0,-0.4,60925.0,180140.0,31.115,44697.44,28.71,14.76,10.21,93.15,5.91,0.0,0.0,1
20250609,180141,25.912338,-80.13729,-0.4,-0.1,321.4,0.0,52.5,0.0,-0.03,-1.03,-1.95,[b'Waypoint'],19.0,-15.3,60925.0,180141.0,31.118,44642.82,28.67,14.76,10.21,92.98,5.9,0.0,0.0,1
20250609,180142,25.912346,-80.13729,-1.1,-0.3,311.7,0.0,52.5,0.06,-0.04,-1.02,-0.13,[b'Waypoint'],25.8,-4.2,60925.0,180142.0,31.12,44458.3,28.54,14.76,10.211,92.88,5.89,0.0,0.0,1
20250609,180143,25.912352,-80.1373,-0.6,-0.4,333.9,0.0,52.5,-0.04,0.06,-0.97,0.32,[b'Waypoint'],22.0,10.3,60925.0,180144.0,31.122,44466.2,28.54,14.76,10.212,92.77,5.89,0.0,0.0,1
